Date,Local Authority,National Lockdown,Circuit Breaker,Local Restrictions,All Schools Closed,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Vaccines Available 80+,Vaccines Available 70+,Vaccines Available 60+,Vaccines Available 50+,Vaccines Available 40+,Vaccines Available 30+,Vaccines Available 20+,Vaccines Available 18+
2020-08-19,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,Antrim and Newtownabbey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,Antrim and Newtownabbey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,Antrim and Newtownabbey,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,Antrim and Newtownabbey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,Antrim and Newtownabbey,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,Antrim and Newtownabbey,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-09,Antrim and Newtownabbey,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-10,Antrim and Newtownabbey,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-11,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-12,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-13,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-14,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-15,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-16,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-17,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-18,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-19,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-20,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-21,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-22,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-23,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-24,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-25,Antrim and Newtownabbey,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-26,Antrim and Newtownabbey,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-27,Antrim and Newtownabbey,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-28,Antrim and Newtownabbey,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-29,Antrim and Newtownabbey,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-30,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2020-12-31,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-01,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-02,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-03,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2021-01-04,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-05,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-06,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-07,Antrim and Newtownabbey,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-08,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-09,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-10,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-11,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-12,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-13,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-14,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-15,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-16,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-17,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-18,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-19,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-20,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-21,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-22,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-23,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-24,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-25,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
2021-01-26,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-27,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-28,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-29,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-30,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-01-31,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-01,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-02,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-03,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-04,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-05,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-06,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-07,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-08,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-09,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-10,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-11,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-12,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-13,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-14,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-15,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-16,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-17,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-18,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-19,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-20,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-21,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-22,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-23,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-24,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-25,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-26,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-27,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-02-28,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2021-03-01,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-02,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-03,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-04,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-05,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-06,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-07,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-08,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-09,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-10,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-11,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-12,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-13,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-14,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2021-03-15,Antrim and Newtownabbey,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-16,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-17,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-18,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-19,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-20,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-21,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-22,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-23,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-24,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-25,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-26,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-27,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-28,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-29,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-30,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-03-31,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-01,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-02,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-03,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
2021-04-04,Antrim and Newtownabbey,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
